"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","c2clink__enabled_mask","c2clink__present","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_cluster_launch","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_confidential_computing_mode","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_deferred_mapping_cuda_array_supported","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_dma_buf_supported","device__attribute_ecc_enabled","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_fabric_supported","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_numa_id","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_ipc_event_supported","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_limits_num_tpcs","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_mem_sync_domain_count","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_mps_enabled","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multicast_supported","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_numa_config","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_tensor_map_access_supported","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_unified_function_pointers","device__attribute_virtual_address_management_supported","device__attribute_warp_size","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","gpu__dram_throughput.max.pct_of_peak_sustained_elapsed","gpu__dram_throughput.min.pct_of_peak_sustained_elapsed","gpu__dram_throughput.sum.pct_of_peak_sustained_elapsed","gpu__time_duration.avg","gpu__time_duration.max","gpu__time_duration.min","gpu__time_duration.sum","launch__barrier_count","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__cluster_dim_x","launch__cluster_dim_y","launch__cluster_dim_z","launch__cluster_max_active","launch__cluster_max_potential_size","launch__cluster_scheduling_policy","launch__cluster_size","launch__context_id","launch__device_id","launch__execution_model","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__kernel_name","launch__occupancy_cluster_gpu_pct","launch__occupancy_cluster_pct","launch__occupancy_limit_barriers","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_barrier_count","launch__occupancy_per_block_size","launch__occupancy_per_cluster_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__persisting_l2_cache_size","launch__preferred_cluster_dim_x","launch__preferred_cluster_dim_y","launch__preferred_cluster_dim_z","launch__preferred_cluster_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__sm_count","launch__stack_size","launch__stream_id","launch__thread_count","launch__tpc_count","launch__tpc_enabled","launch__user_grid_dim_x","launch__user_grid_dim_y","launch__user_grid_dim_z","launch__user_grid_size","launch__uses_blocks_as_clusters","launch__uses_cdp","launch__uses_green_context","launch__uses_mps","launch__uses_nvlink_centric_scheduling","launch__uses_vgpu","launch__waves_per_multiprocessor","lts__throughput.avg.pct_of_peak_sustained_elapsed","lts__throughput.max.pct_of_peak_sustained_elapsed","lts__throughput.min.pct_of_peak_sustained_elapsed","lts__throughput.sum.pct_of_peak_sustained_elapsed","numa__cpu_affinity","numa__dev_display_name_all","numa__id_cpu","numa__id_memory","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","profiler__perfworks_session_reuse","profiler__replayer_bytes_mem_accessible.avg","profiler__replayer_bytes_mem_accessible.max","profiler__replayer_bytes_mem_accessible.min","profiler__replayer_bytes_mem_accessible.sum","profiler__replayer_bytes_mem_backed_up.avg","profiler__replayer_bytes_mem_backed_up.max","profiler__replayer_bytes_mem_backed_up.min","profiler__replayer_bytes_mem_backed_up.sum","profiler__replayer_passes","profiler__replayer_passes_type_warmup","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","sm__throughput.avg.pct_of_peak_sustained_elapsed","sm__throughput.max.pct_of_peak_sustained_elapsed","sm__throughput.min.pct_of_peak_sustained_elapsed","sm__throughput.sum.pct_of_peak_sustained_elapsed","smsp__maximum_warps_avg_per_active_cycle"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","%","%","%","%","us","us","us","us","","block","block","block","","","","","cluster","block","","","","","","","","","","","","","%","%","block","block","block","block","block","","","","","","Mbyte","","","","","register/thread","register/thread","Kbyte","Kbyte/block","Kbyte/block","Kbyte/block","Kbyte/block","byte/block","SM","","","thread","","","","","","","","","","","","","","%","%","%","%","","","","","","","","","","","","","","","","","","","","","","","","Mbyte","Mbyte","Mbyte","Mbyte","Mbyte","Mbyte","Mbyte","Mbyte","pass","pass","warp","%","%","%","%","%","warp"
"0","376368","python3.12","127.0.0.1","void at::vectorized_elementwise_kernel<8, at::AbsFunctor<c10::BFloat16>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(16384, 1, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","35.171835","35.326087","35.166240","35.171835","12.576000","12.576000","12.576000","12.576000","0","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","16384","1","1","16384","","0","0","32.000000","32.000000","16.000000","32.000000","16.000000","908","3670","3147","5792","1036","24.870912","0","0","0","0","32","32.000000","32.768000","1.024000","1.024000","1.024000","0.000000","0","148","1024","7","2097152","74","all","16384","1","1","16384","0","0","0","0","0","0","6.92","29.619571","31.978353","15.366009","29.619571","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","64.000000","100.000000","19.220669","22.397522","17.188796","19.220669","16.000000"
"1","376368","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<c10::BFloat16, at::func_wrapper_t<c10::BFloat16, at::MaxNanFunctor<c10::BFloat16>>, unsigned int, c10::BFloat16, 4, 4>>(T3)","1","7","(512, 1, 1)","(1, 592, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","24.417671","24.475680","24.408746","24.417671","18.016000","18.016000","18.016000","18.016000","1","512","1","1","512","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1","592","1","592","","0","0","32.000000","32.000000","4.000000","15.000000","4.000000","2192","3507","1571","4288","8432","24.870912","0","0","0","0","31","32.000000","32.768000","2.064000","2.176000","1.024000","1.024000","16","148","1024","7","303104","74","all","1","592","1","592","0","0","0","0","0","0","1","16.358844","16.823046","8.342764","16.358844","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","64.000000","100.000000","34.353365","35.659835","34.181544","34.353365","16.000000"
"2","376368","python3.12","127.0.0.1","void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","0.098272","0.190204","0.043100","0.098272","4.256000","4.256000","4.256000","4.256000","0","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1","1","1","1","","0","0","32.000000","32.000000","16.000000","32.000000","16.000000","908","3670","3147","5792","1036","24.870912","0","0","0","0","30","32.000000","32.768000","1.024000","1.024000","1.024000","0.000000","0","148","1024","7","128","74","all","1","1","1","1","0","0","0","0","0","0","0.00","0.376307","1.078853","0.181829","0.376307","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","64.000000","100.000000","0.004653","0.688598","0.000000","0.004653","16.000000"
"3","376368","python3.12","127.0.0.1","quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","10.109397","10.125179","10.125179","10.109397","43.392000","43.392000","43.392000","43.392000","1","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","32","64","1","2048","","0","0","32.000000","32.000000","9.000000","27.000000","16.000000","752","1929","3147","5792","1860","24.870912","0","0","0","0","52","56.000000","102.400000","3.592000","3.712000","1.024000","2.568000","0","148","1024","7","262144","74","all","32","64","1","2048","0","0","0","0","0","0","1.54","10.898594","11.676477","5.542160","10.898594","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","36.000000","56.250000","49.580219","53.739711","43.034247","49.580219","9.000000"
"4","376368","python3.12","127.0.0.1","void at::vectorized_elementwise_kernel<8, at::AbsFunctor<c10::BFloat16>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(16384, 1, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","35.231836","35.500319","35.117909","35.231836","12.640000","12.640000","12.640000","12.640000","0","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","16384","1","1","16384","","0","0","32.000000","32.000000","16.000000","32.000000","16.000000","908","3670","3147","5792","1036","24.870912","0","0","0","0","32","32.000000","32.768000","1.024000","1.024000","1.024000","0.000000","0","148","1024","7","2097152","74","all","16384","1","1","16384","0","0","0","0","0","0","6.92","29.630832","32.083829","14.871017","29.630832","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","64.000000","100.000000","19.168199","21.990080","16.795573","19.168199","16.000000"
"5","376368","python3.12","127.0.0.1","void at::reduce_kernel<512, 1, at::ReduceOp<c10::BFloat16, at::func_wrapper_t<c10::BFloat16, at::MaxNanFunctor<c10::BFloat16>>, unsigned int, c10::BFloat16, 4, 4>>(T3)","1","7","(512, 1, 1)","(1, 592, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","24.263755","24.321029","24.254517","24.263755","18.112000","18.112000","18.112000","18.112000","1","512","1","1","512","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1","592","1","592","","0","0","32.000000","32.000000","4.000000","15.000000","4.000000","2192","3507","1571","4288","8432","24.870912","0","0","0","0","31","32.000000","32.768000","2.064000","2.176000","1.024000","1.024000","16","148","1024","7","303104","74","all","1","592","1","592","0","0","0","0","0","0","1","16.286056","16.748192","8.305643","16.286056","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","64.000000","100.000000","34.205476","35.963620","34.034395","34.205476","16.000000"
"6","376368","python3.12","127.0.0.1","void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","1","7","(128, 1, 1)","(1, 1, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","0.100372","0.194269","0.043926","0.100372","4.160000","4.160000","4.160000","4.160000","0","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","1","1","1","1","","0","0","32.000000","32.000000","16.000000","32.000000","16.000000","908","3670","3147","5792","1036","24.870912","0","0","0","0","30","32.000000","32.768000","1.024000","1.024000","1.024000","0.000000","0","148","1024","7","128","74","all","1","1","1","1","0","0","0","0","0","0","0.00","0.397882","2.050775","0.185311","0.397882","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","64.000000","100.000000","0.004741","0.701728","0.000000","0.004741","16.000000"
"7","376368","python3.12","127.0.0.1","quantization_kernel","1","7","(128, 1, 1)","(32, 64, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","10.031540","10.057735","10.053152","10.031540","43.744000","43.744000","43.744000","43.744000","1","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","32","64","1","2048","","0","0","32.000000","32.000000","9.000000","27.000000","16.000000","752","1929","3147","5792","1860","24.870912","0","0","0","0","52","56.000000","102.400000","3.592000","3.712000","1.024000","2.568000","0","148","1024","7","262144","74","all","32","64","1","2048","0","0","0","0","0","0","1.54","10.809420","11.665229","5.417173","10.809420","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","36.000000","56.250000","49.225349","53.378194","46.209647","49.225349","9.000000"
"8","376368","python3.12","127.0.0.1","void at::vectorized_elementwise_kernel<8, at::AbsFunctor<c10::BFloat16>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(16384, 1, 1)","0","10.0","0","0","416","4","0","1","1","1","0","1","0","1","0","416","1965000","1","10","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA B200","1","1","7680","16","1","1","7680","1","1","1","100","1","687935710","10497","16000","32","4","4","32000","16","161","429461726","1","1","0","0","0","0","1","416","0","1","0","132644864","192","32","74","1","1","134217728","1024","1024","64","32","1965000","2147483647","65535","65535","4","1","3996000","82903040","2147483647","65536","65536","255","49152","232448","233472","1024","2048","64","16","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","4","3996000","1","9","0","0","0","1","148","12","4","1","0","0","0","4","0","0","1","0","1024","10","2","1","1","512","0","1","512","32","65536","191495471104","1","1","1","32","35.114650","35.350318","35.127389","35.114650","12.640000","12.640000","12.640000","12.640000","0","128","1","1","128","0","0","0","0","8","PolicySpread","0","1","0","SIMT","CachePreferNone","1","16384","1","1","16384","","0","0","32.000000","32.000000","16.000000","32.000000","16.000000","908","3670","3147","5792","1036","24.870912","0","0","0","0","32","32.000000","32.768000","1.024000","1.024000","1.024000","0.000000","0","148","1024","7","2097152","74","all","16384","1","1","16384","0","0","0","0","0","0","6.92","29.626366","32.757138","14.897800","29.626366","1","1","1","1","0","0","0","0","0","0","0","0","1","262143","0","0","18","0","0","0","0","0","0","77.817679","77.817679","77.817679","700.359111","77.817679","77.817679","77.817679","700.359111","9.000000","0","64.000000","100.000000","19.158828","22.844657","17.133493","19.158828","16.000000"
